Date,Close,Name
Oct 21 2021,53.93176651,KO
Oct 22 2021,54.03100204,KO
Oct 25 2021,53.81269073,KO
Oct 26 2021,54.0508461,KO
Oct 27 2021,55.09276581,KO
Oct 28 2021,55.60876465,KO
Oct 29 2021,55.93622589,KO
Nov 01 2021,55.73776245,KO
Nov 02 2021,55.66830063,KO
Nov 03 2021,55.85684204,KO
Nov 04 2021,56.16445541,KO
Nov 05 2021,56.40260696,KO
Nov 08 2021,55.89653397,KO
Nov 09 2021,56.05530167,KO
Nov 10 2021,56.28353119,KO
Nov 11 2021,56.30337906,KO
Nov 12 2021,56.17437744,KO
Nov 15 2021,56.18429947,KO
Nov 16 2021,55.78738022,KO
Nov 17 2021,55.47976303,KO
Nov 18 2021,54.98361206,KO
Nov 19 2021,54.70576859,KO
Nov 22 2021,55.04315186,KO
Nov 23 2021,55.44999695,KO
Nov 24 2021,55.00345993,KO
Nov 26 2021,53.31653976,KO
Nov 29 2021,54.15999985,KO
Nov 30 2021,52.45000076,KO
Dec 01 2021,52.29999924,KO
Dec 02 2021,53.06999969,KO
Dec 03 2021,53.54000092,KO
Dec 06 2021,54.90999985,KO
Dec 07 2021,55.20999908,KO
Dec 08 2021,55,KO
Dec 09 2021,54.86000061,KO
Dec 10 2021,56.27999878,KO
Dec 13 2021,57.75999832,KO
Dec 14 2021,57.79999924,KO
Dec 15 2020,49.38934708,INTC
Dec 16 2020,49.82797623,INTC
Dec 17 2020,49.36985779,INTC
Dec 18 2020,46.26048279,INTC
Dec 21 2020,45.18828583,INTC
Dec 22 2020,45.00308228,INTC
Dec 23 2020,45.39297485,INTC
Dec 24 2020,45.88033676,INTC
Dec 28 2020,45.88033676,INTC
Dec 29 2020,48.14169693,INTC
Dec 30 2020,47.51787567,INTC
Dec 31 2020,48.56083298,INTC
Jan 04 2021,48.41462326,INTC
Jan 05 2021,49.33086777,INTC
Jan 06 2021,49.80847931,INTC
Jan 07 2021,50.8709259,INTC
Jan 08 2021,50.34458542,INTC
Jan 11 2021,50.23736191,INTC
Jan 12 2021,51.89439392,INTC
Jan 13 2021,55.51062775,INTC
Jan 14 2021,57.75249863,INTC
Jan 15 2021,56.12470627,INTC
Jan 19 2021,56.52434158,INTC
Jan 20 2021,57.18715286,INTC
Jan 21 2021,60.88136292,INTC
Jan 22 2021,55.22795486,INTC
Jan 25 2021,54.03878784,INTC
Jan 26 2021,53.8146019,INTC
Jan 27 2021,52.23554993,INTC
Jan 28 2021,54.65287018,INTC
Jan 29 2021,54.10702133,INTC
Feb 01 2021,55.25719452,INTC
Feb 02 2021,56.53408813,INTC
Feb 03 2021,56.22217941,INTC
Feb 04 2021,57.65195465,INTC
Feb 05 2021,57.05376053,INTC
Feb 08 2021,58.0147934,INTC
Feb 09 2021,57.64214706,INTC
Feb 10 2021,57.72060013,INTC
Feb 11 2021,59.48575592,INTC
Feb 12 2021,60.61349487,INTC
Feb 16 2021,61.26071548,INTC
Feb 17 2021,60.65271759,INTC
Feb 18 2021,60.41736603,INTC
Feb 19 2021,61.79026413,INTC
Feb 22 2021,59.53478622,INTC
Feb 23 2021,59.9368515,INTC
Feb 24 2021,61.96678162,INTC
Feb 25 2021,59.23078918,INTC
Feb 26 2021,59.6034317,INTC
Mar 01 2021,61.66278458,INTC
Mar 02 2021,60.05452728,INTC
Mar 03 2021,58.74046707,INTC
Mar 04 2021,57.20085907,INTC
Mar 05 2021,59.56420517,INTC
Mar 08 2021,58.69142914,INTC
Mar 09 2021,61.45684052,INTC
Mar 10 2021,61.04497528,INTC
Mar 11 2021,62.0844574,INTC
Mar 12 2021,61.68239594,INTC
Mar 15 2021,62.55516434,INTC
Mar 16 2021,63.52600098,INTC
Mar 17 2021,64.5066452,INTC
Mar 18 2021,62.49632645,INTC
Mar 19 2021,62.52574158,INTC
Mar 22 2021,64.35954285,INTC
Mar 23 2021,62.25116348,INTC
Mar 24 2021,60.83904266,INTC
Mar 25 2021,60.81942749,INTC
Mar 26 2021,63.61426163,INTC
Mar 29 2021,63.25142288,INTC
Mar 30 2021,62.53555298,INTC
Mar 31 2021,62.76110077,INTC
Apr 01 2021,63.30046082,INTC
Apr 05 2021,65.25193024,INTC
Apr 06 2021,64.29089355,INTC
Apr 07 2021,64.96754456,INTC
Apr 08 2021,65.75206757,INTC
Apr 09 2021,66.93863678,INTC
Apr 12 2021,64.14381409,INTC
Apr 13 2021,63.9574852,INTC
Apr 14 2021,62.94742203,INTC
Apr 15 2021,63.76135635,INTC
Apr 16 2021,63.49658203,INTC
Apr 19 2021,62.39826584,INTC
Apr 20 2021,61.48626328,INTC
Apr 21 2021,62.4669075,INTC
Apr 22 2021,61.35877991,INTC
Apr 23 2021,58.09324265,INTC
Apr 26 2021,57.62253571,INTC
Apr 27 2021,56.84782791,INTC
Apr 28 2021,56.50460052,INTC
Apr 29 2021,57.15182495,INTC
Apr 30 2021,56.41634369,INTC
May 03 2021,56.15157318,INTC
May 04 2021,55.79853821,INTC
May 05 2021,55.7495079,INTC
May 06 2021,56.42834473,INTC
May 07 2021,56.90195465,INTC
May 10 2021,55.22459793,INTC
May 11 2021,54.30698013,INTC
May 12 2021,52.90589142,INTC
May 13 2021,53.29069519,INTC
May 14 2021,54.61285019,INTC
May 17 2021,54.59312057,INTC
May 18 2021,54.10964203,INTC
May 19 2021,54.62271881,INTC
May 20 2021,55.2048645,INTC
May 21 2021,55.33312988,INTC
May 24 2021,56.20140839,INTC
May 25 2021,56.11260605,INTC
May 26 2021,56.16194153,INTC
May 27 2021,56.96115494,INTC
May 28 2021,56.35927963,INTC
Jun 01 2021,56.13234329,INTC
Jun 02 2021,56.71448517,INTC
Jun 03 2021,55.49100113,INTC
Jun 04 2021,56.6059494,INTC
Jun 07 2021,56.32967758,INTC
Jun 08 2021,56.24087906,INTC
Jun 09 2021,56.24087906,INTC
Jun 10 2021,56.61581802,INTC
Jun 11 2021,57.07955551,INTC
Jun 14 2021,57.41502762,INTC
Jun 15 2021,57.21769714,INTC
Jun 16 2021,56.45795059,INTC
Jun 17 2021,56.41847992,INTC
Jun 18 2021,54.92858887,INTC
Jun 21 2021,55.12592697,INTC
Jun 22 2021,55.12592697,INTC
Jun 23 2021,54.52404785,INTC
Jun 24 2021,55.32326508,INTC
Jun 25 2021,55.16539383,INTC
Jun 28 2021,56.71448517,INTC
Jun 29 2021,55.99420547,INTC
Jun 30 2021,55.39233017,INTC
Jul 01 2021,55.26406097,INTC
Jul 02 2021,56.00407028,INTC
Jul 06 2021,55.34299469,INTC
Jul 07 2021,55.21472931,INTC
Jul 08 2021,54.65232086,INTC
Jul 09 2021,55.24432755,INTC
Jul 12 2021,55.97447586,INTC
Jul 13 2021,56.11260605,INTC
Jul 14 2021,55.76727295,INTC
Jul 15 2021,55.06672668,INTC
Jul 16 2021,54.23791504,INTC
Jul 19 2021,53.91230392,INTC
Jul 20 2021,54.50431824,INTC
Jul 21 2021,55.48113251,INTC
Jul 22 2021,55.21472931,INTC
Jul 23 2021,52.29414749,INTC
Jul 26 2021,53.58670425,INTC
Jul 27 2021,52.47175217,INTC
Jul 28 2021,52.3632164,INTC
Jul 29 2021,52.98482513,INTC
Jul 30 2021,53.00456238,INTC
Aug 02 2021,52.96509171,INTC
Aug 03 2021,53.34003067,INTC
Aug 04 2021,53.18216324,INTC
Aug 05 2021,53.51782608,INTC
Aug 06 2021,53.54761887,INTC
Aug 09 2021,53.67672348,INTC
Aug 10 2021,53.56748199,INTC
Aug 11 2021,53.76610184,INTC
Aug 12 2021,53.17024612,INTC
Aug 13 2021,53.12059021,INTC
Aug 16 2021,53.1007309,INTC
Aug 17 2021,52.32611465,INTC
Aug 18 2021,51.82956696,INTC
Aug 19 2021,52.0778389,INTC
Aug 20 2021,51.65081024,INTC
Aug 23 2021,52.8623848,INTC
Aug 24 2021,53.4383812,INTC
Aug 25 2021,53.4383812,INTC
Aug 26 2021,52.76307678,INTC
Aug 27 2021,53.51782608,INTC
Aug 30 2021,53.56748199,INTC
Aug 31 2021,53.68665314,INTC
Sep 01 2021,53.29934311,INTC
Sep 02 2021,53.3589325,INTC
Sep 03 2021,53.14044952,INTC
Sep 07 2021,53.27948761,INTC
Sep 08 2021,53.20003891,INTC
Sep 09 2021,53.03121185,INTC
Sep 10 2021,53.46817398,INTC
Sep 13 2021,54.61023331,INTC
Sep 14 2021,54.14347839,INTC
Sep 15 2021,54.73933029,INTC
Sep 16 2021,54.45133591,INTC
Sep 17 2021,53.88526917,INTC
Sep 20 2021,52.61411285,INTC
Sep 21 2021,52.50487137,INTC
Sep 22 2021,53.13051987,INTC
Sep 23 2021,53.65686035,INTC
Sep 24 2021,53.84555054,INTC
Sep 27 2021,54.28250885,INTC
Sep 28 2021,53.62706757,INTC
Sep 29 2021,53.12059021,INTC
Sep 30 2021,52.91204071,INTC
Oct 01 2021,53.48803711,INTC
Oct 04 2021,53.1007309,INTC
Oct 05 2021,53.57741547,INTC
Oct 06 2021,53.60720444,INTC
Oct 07 2021,53.80582428,INTC
Oct 08 2021,53.4383812,INTC
Oct 11 2021,53.0709343,INTC
Oct 12 2021,51.80970383,INTC
Oct 13 2021,51.89908218,INTC
Oct 14 2021,53.52775955,INTC
Oct 15 2021,54.08388901,INTC
Oct 18 2021,54.09382248,INTC
Oct 19 2021,54.82870865,INTC
Oct 20 2021,54.98760605,INTC
Oct 21 2021,55.61325455,INTC
Oct 22 2021,49.11841965,INTC
Oct 25 2021,49.06876755,INTC
Oct 26 2021,47.94657135,INTC
Oct 27 2021,47.55926514,INTC
Oct 28 2021,47.74795532,INTC
Oct 29 2021,48.66159821,INTC
Nov 01 2021,49.207798,INTC
Nov 02 2021,49.51565933,INTC
Nov 03 2021,50.04199982,INTC
Nov 04 2021,50.31000137,INTC
Nov 05 2021,50.91999817,INTC
Nov 08 2021,51.54999924,INTC
Nov 09 2021,51.20000076,INTC
Nov 10 2021,50.75999832,INTC
Nov 11 2021,50.52999878,INTC
Nov 12 2021,50.31000137,INTC
Nov 15 2021,50.31999969,INTC
Nov 16 2021,50.61000061,INTC
Nov 17 2021,50.22999954,INTC
Nov 18 2021,49.68000031,INTC
Nov 19 2021,49.52000046,INTC
Nov 22 2021,49.83000183,INTC
Nov 23 2021,49.09999847,INTC
Nov 24 2021,49.75999832,INTC
Nov 26 2021,48.77999878,INTC
Nov 29 2021,50,INTC
Nov 30 2021,49.20000076,INTC
Dec 01 2021,48.59999847,INTC
Dec 02 2021,49.5,INTC
Dec 03 2021,49.25,INTC
Dec 06 2021,50.99000168,INTC
Dec 07 2021,52.56999969,INTC
Dec 08 2021,51.75,INTC
Dec 09 2021,50.47999954,INTC
Dec 10 2021,50.59000015,INTC
Dec 13 2021,50,INTC
Dec 14 2021,49.70000076,INTC
Dec 15 2020,11.43999958,PCRFY
Dec 16 2020,11.59000015,PCRFY
Dec 17 2020,11.52999973,PCRFY
Dec 18 2020,11.61999989,PCRFY
Dec 21 2020,11.48999977,PCRFY
Dec 22 2020,11.43999958,PCRFY
Dec 23 2020,11.39000034,PCRFY
Dec 24 2020,11.39000034,PCRFY
Dec 28 2020,11.55000019,PCRFY
Dec 29 2020,11.56999969,PCRFY
Dec 30 2020,11.68999958,PCRFY
Dec 31 2020,11.71000004,PCRFY
Jan 04 2021,11.72000027,PCRFY
Jan 05 2021,12.25,PCRFY
Jan 06 2021,12.30000019,PCRFY
Jan 07 2021,12.55000019,PCRFY
Jan 08 2021,12.60999966,PCRFY
Jan 11 2021,12.52000046,PCRFY
Jan 12 2021,12.55000019,PCRFY
Jan 13 2021,12.59000015,PCRFY
Jan 14 2021,12.52999973,PCRFY
Jan 15 2021,12.34000015,PCRFY
Jan 19 2021,12.72999954,PCRFY
Jan 20 2021,13.14999962,PCRFY
Jan 21 2021,13.76000023,PCRFY
Jan 22 2021,14.10000038,PCRFY
Jan 25 2021,13.76000023,PCRFY
Jan 26 2021,13.96000004,PCRFY
Jan 27 2021,13.81000042,PCRFY
Jan 28 2021,13.57999992,PCRFY
Jan 29 2021,13.10000038,PCRFY
Feb 01 2021,13.01000023,PCRFY
Feb 02 2021,14.05000019,PCRFY
Feb 03 2021,13.75,PCRFY
Feb 04 2021,13.94999981,PCRFY
Feb 05 2021,13.48999977,PCRFY
Feb 08 2021,13.92000008,PCRFY
Feb 09 2021,13.81999969,PCRFY
Feb 10 2021,13.90999985,PCRFY
Feb 11 2021,14.02000046,PCRFY
Feb 12 2021,14.28999996,PCRFY
Feb 16 2021,14.26000023,PCRFY
Feb 17 2021,14.23999977,PCRFY
Feb 18 2021,13.76000023,PCRFY
Feb 19 2021,13.81999969,PCRFY
Feb 22 2021,13.72000027,PCRFY
Feb 23 2021,13.60000038,PCRFY
Feb 24 2021,13.75,PCRFY
Feb 25 2021,13.39999962,PCRFY
Feb 26 2021,13.11999989,PCRFY
Mar 01 2021,13.13000011,PCRFY
Mar 02 2021,13.23999977,PCRFY
Mar 03 2021,13.07999992,PCRFY
Mar 04 2021,12.78999996,PCRFY
Mar 05 2021,13.30000019,PCRFY
Mar 08 2021,13.13000011,PCRFY
Mar 09 2021,12.48999977,PCRFY
Mar 10 2021,12.35000038,PCRFY
Mar 11 2021,12.31000042,PCRFY
Mar 12 2021,12.43000031,PCRFY
Mar 15 2021,12.43999958,PCRFY
Mar 16 2021,12.52999973,PCRFY
Mar 17 2021,12.76000023,PCRFY
Mar 18 2021,12.72000027,PCRFY
Mar 19 2021,13.09000015,PCRFY
Mar 22 2021,12.96000004,PCRFY
Mar 23 2021,12.88000011,PCRFY
Mar 24 2021,12.80000019,PCRFY
Mar 25 2021,13.05000019,PCRFY
Mar 26 2021,13.06999969,PCRFY
Mar 29 2021,12.98999977,PCRFY
Mar 30 2021,13.14999962,PCRFY
Mar 31 2021,13.03999996,PCRFY
Apr 01 2021,12.93999958,PCRFY
Apr 05 2021,13.07999992,PCRFY
Apr 06 2021,12.89999962,PCRFY
Apr 07 2021,12.84000015,PCRFY
Apr 08 2021,12.56999969,PCRFY
Apr 09 2021,12.71000004,PCRFY
Apr 12 2021,12.68000031,PCRFY
Apr 13 2021,12.85000038,PCRFY
Apr 14 2021,12.90999985,PCRFY
Apr 15 2021,12.97999954,PCRFY
Apr 16 2021,12.98999977,PCRFY
Apr 19 2021,12.89000034,PCRFY
Apr 20 2021,12.5,PCRFY
Apr 21 2021,12.57999992,PCRFY
Apr 22 2021,12.52000046,PCRFY
Apr 23 2021,12.10000038,PCRFY
Apr 26 2021,12.22000027,PCRFY
Apr 27 2021,11.94999981,PCRFY
Apr 28 2021,12.09000015,PCRFY
Apr 29 2021,12.07999992,PCRFY
Apr 30 2021,11.81999969,PCRFY
May 03 2021,11.96000004,PCRFY
May 04 2021,11.78999996,PCRFY
May 05 2021,12,PCRFY
May 06 2021,11.72999954,PCRFY
May 07 2021,11.73999977,PCRFY
May 10 2021,11.77000046,PCRFY
May 11 2021,11.27000046,PCRFY
May 12 2021,10.92000008,PCRFY
May 13 2021,11.15999985,PCRFY
May 14 2021,11.19999981,PCRFY
May 17 2021,11.05000019,PCRFY
May 18 2021,10.89999962,PCRFY
May 19 2021,10.89000034,PCRFY
May 20 2021,11.03999996,PCRFY
May 21 2021,10.86999989,PCRFY
May 24 2021,11.02000046,PCRFY
May 25 2021,11.11999989,PCRFY
May 26 2021,11.56999969,PCRFY
May 27 2021,11.47999954,PCRFY
May 28 2021,11.43000031,PCRFY
Jun 01 2021,11.46000004,PCRFY
Jun 02 2021,11.51000023,PCRFY
Jun 03 2021,11.42000008,PCRFY
Jun 04 2021,11.69999981,PCRFY
Jun 07 2021,11.68999958,PCRFY
Jun 08 2021,11.61999989,PCRFY
Jun 09 2021,11.57999992,PCRFY
Jun 10 2021,11.5,PCRFY
Jun 11 2021,11.38000011,PCRFY
Jun 14 2021,11.5,PCRFY
Jun 15 2021,11.44999981,PCRFY
Jun 16 2021,11.38000011,PCRFY
Jun 17 2021,11.27000046,PCRFY
Jun 18 2021,11.10000038,PCRFY
Jun 21 2021,11.25,PCRFY
Jun 22 2021,11.34000015,PCRFY
Jun 23 2021,11.14999962,PCRFY
Jun 24 2021,11.39000034,PCRFY
Jun 25 2021,11.84000015,PCRFY
Jun 28 2021,11.72999954,PCRFY
Jun 29 2021,11.72999954,PCRFY
Jun 30 2021,11.59000015,PCRFY
Jul 01 2021,11.56000042,PCRFY
Jul 02 2021,11.84000015,PCRFY
Jul 06 2021,11.75,PCRFY
Jul 07 2021,11.76000023,PCRFY
Jul 08 2021,11.65999985,PCRFY
Jul 09 2021,12.01000023,PCRFY
Jul 12 2021,12.10999966,PCRFY
Jul 13 2021,11.94999981,PCRFY
Jul 14 2021,11.97999954,PCRFY
Jul 15 2021,11.96000004,PCRFY
Jul 16 2021,11.94999981,PCRFY
Jul 19 2021,11.60999966,PCRFY
Jul 20 2021,11.84000015,PCRFY
Jul 21 2021,12.14999962,PCRFY
Jul 22 2021,12.11999989,PCRFY
Jul 23 2021,12.21000004,PCRFY
Jul 26 2021,12.03999996,PCRFY
Jul 27 2021,11.92000008,PCRFY
Jul 28 2021,12.13000011,PCRFY
Jul 29 2021,12.68999958,PCRFY
Jul 30 2021,12.13000011,PCRFY
Aug 02 2021,12.17000008,PCRFY
Aug 03 2021,12.31999969,PCRFY
Aug 04 2021,12.18999958,PCRFY
Aug 05 2021,12.43999958,PCRFY
Aug 06 2021,12.39999962,PCRFY
Aug 09 2021,12.40999985,PCRFY
Aug 10 2021,12.32999992,PCRFY
Aug 11 2021,12.5,PCRFY
Aug 12 2021,12.46000004,PCRFY
Aug 13 2021,12.39999962,PCRFY
Aug 16 2021,12.19999981,PCRFY
Aug 17 2021,12.10000038,PCRFY
Aug 18 2021,11.92000008,PCRFY
Aug 19 2021,11.40999985,PCRFY
Aug 20 2021,11.30000019,PCRFY
Aug 23 2021,11.51000023,PCRFY
Aug 24 2021,11.80000019,PCRFY
Aug 25 2021,11.69999981,PCRFY
Aug 26 2021,11.43999958,PCRFY
Aug 27 2021,11.75,PCRFY
Aug 30 2021,12.15999985,PCRFY
Aug 31 2021,12,PCRFY
Sep 01 2021,12.18000031,PCRFY
Sep 02 2021,12.09000015,PCRFY
Sep 03 2021,12.52000046,PCRFY
Sep 07 2021,12.93999958,PCRFY
Sep 08 2021,12.90999985,PCRFY
Sep 09 2021,12.93000031,PCRFY
Sep 10 2021,12.97999954,PCRFY
Sep 13 2021,13.27999973,PCRFY
Sep 14 2021,13.19999981,PCRFY
Sep 15 2021,13.28999996,PCRFY
Sep 16 2021,13.17000008,PCRFY
Sep 17 2021,12.88000011,PCRFY
Sep 20 2021,12.61999989,PCRFY
Sep 21 2021,12.81999969,PCRFY
Sep 22 2021,12.84000015,PCRFY
Sep 23 2021,12.92000008,PCRFY
Sep 24 2021,12.86999989,PCRFY
Sep 27 2021,12.89999962,PCRFY
Sep 28 2021,12.64000034,PCRFY
Sep 29 2021,12.68999958,PCRFY
Sep 30 2021,12.43000031,PCRFY
Oct 01 2021,12.28999996,PCRFY
Oct 04 2021,11.56999969,PCRFY
Oct 05 2021,11.68000031,PCRFY
Oct 06 2021,11.40999985,PCRFY
Oct 07 2021,11.47999954,PCRFY
Oct 08 2021,11.56000042,PCRFY
Oct 11 2021,11.98999977,PCRFY
Oct 12 2021,12.15999985,PCRFY
Oct 13 2021,12.05000019,PCRFY
Oct 14 2021,12.21000004,PCRFY
Oct 15 2021,12.39000034,PCRFY
Oct 18 2021,12.31999969,PCRFY
Oct 19 2021,12.28999996,PCRFY
Oct 20 2021,12.22999954,PCRFY
Oct 21 2021,11.97999954,PCRFY
Oct 22 2021,12.35000038,PCRFY
Oct 25 2021,12.93999958,PCRFY
Oct 26 2021,13.5,PCRFY
Oct 27 2021,13.22000027,PCRFY
Oct 28 2021,12.97000027,PCRFY
Oct 29 2021,12.40999985,PCRFY
Nov 01 2021,12.19999981,PCRFY
Nov 02 2021,12.06999969,PCRFY
Nov 03 2021,12.17000008,PCRFY
Nov 04 2021,12.42000008,PCRFY
Nov 05 2021,12.23999977,PCRFY
Nov 08 2021,12.18999958,PCRFY
Nov 09 2021,12.05000019,PCRFY
Nov 10 2021,12.13000011,PCRFY
Nov 11 2021,12.22999954,PCRFY
Nov 12 2021,12.51000023,PCRFY
Nov 15 2021,12.47000027,PCRFY
Nov 16 2021,12.27000046,PCRFY
Nov 17 2021,12.18000031,PCRFY
Nov 18 2021,12.17000008,PCRFY
Nov 19 2021,12.13000011,PCRFY
Nov 22 2021,12.11999989,PCRFY
Nov 23 2021,12.03999996,PCRFY
Nov 24 2021,11.97000027,PCRFY
Nov 26 2021,11.43000031,PCRFY
Nov 29 2021,11.31000042,PCRFY
Nov 30 2021,10.89999962,PCRFY
Dec 01 2021,10.86999989,PCRFY
Dec 02 2021,11.10000038,PCRFY
Dec 03 2021,11.03999996,PCRFY
Dec 06 2021,11.06000042,PCRFY
Dec 07 2021,11.31999969,PCRFY
Dec 08 2021,11.14000034,PCRFY
Dec 09 2021,10.93999958,PCRFY
Dec 10 2021,11.10999966,PCRFY
Dec 13 2021,10.81999969,PCRFY
Dec 14 2021,10.63000011,PCRFY
Dec 15 2020,133.297287,PG
Dec 16 2020,133.9020844,PG
Dec 17 2020,134.8580475,PG
Dec 18 2020,135.6286316,PG
Dec 21 2020,134.1459503,PG
Dec 22 2020,133.1997375,PG
Dec 23 2020,132.9948883,PG
Dec 24 2020,134.3410492,PG
Dec 28 2020,135.2774658,PG
Dec 29 2020,135.0238647,PG
Dec 30 2020,134.3898163,PG
Dec 31 2020,135.7261963,PG
Jan 04 2021,134.4385986,PG
Jan 05 2021,135.2969818,PG
Jan 06 2021,136.7211761,PG
Jan 07 2021,135.4433136,PG
Jan 08 2021,135.3847656,PG
Jan 11 2021,134.4678497,PG
Jan 12 2021,133.6874695,PG
Jan 13 2021,133.8923035,PG
Jan 14 2021,132.4681396,PG
Jan 15 2021,131.473175,PG
Jan 19 2021,130.3221283,PG
Jan 20 2021,128.6930847,PG
Jan 21 2021,128.5664978,PG
Jan 22 2021,127.5753403,PG
Jan 25 2021,129.7735748,PG
Jan 26 2021,130.6077118,PG
Jan 27 2021,125.9855652,PG
Jan 28 2021,127.9286194,PG
Jan 29 2021,125.8187408,PG
Feb 01 2021,126.5645599,PG
Feb 02 2021,126.3879013,PG
Feb 03 2021,126.5449295,PG
Feb 04 2021,126.623436,PG
Feb 05 2021,127.1533737,PG
Feb 08 2021,126.7608261,PG
Feb 09 2021,126.2701492,PG
Feb 10 2021,125.8285446,PG
Feb 11 2021,125.9364929,PG
Feb 12 2021,125.2397308,PG
Feb 16 2021,125.5341415,PG
Feb 17 2021,126.0640717,PG
Feb 18 2021,127.1141052,PG
Feb 19 2021,124.7490616,PG
Feb 22 2021,124.2191238,PG
Feb 23 2021,125.1415939,PG
Feb 24 2021,125.2789917,PG
Feb 25 2021,124.2191238,PG
Feb 26 2021,121.2260132,PG
Mar 01 2021,121.9718399,PG
Mar 02 2021,121.589119,PG
Mar 03 2021,120.862915,PG
Mar 04 2021,119.8717575,PG
Mar 05 2021,123.6303253,PG
Mar 08 2021,124.9355087,PG
Mar 09 2021,123.8265915,PG
Mar 10 2021,124.9649506,PG
Mar 11 2021,124.5429764,PG
Mar 12 2021,125.7500305,PG
Mar 15 2021,126.1622009,PG
Mar 16 2021,126.5351181,PG
Mar 17 2021,126.0248108,PG
Mar 18 2021,126.2995911,PG
Mar 19 2021,125.6224518,PG
Mar 22 2021,127.7519836,PG
Mar 23 2021,130.1268616,PG
Mar 24 2021,130.0875854,PG
Mar 25 2021,130.9904175,PG
Mar 26 2021,132.9236908,PG
Mar 29 2021,135.0041656,PG
Mar 30 2021,132.9236908,PG
Mar 31 2021,132.904068,PG
Apr 01 2021,131.7755127,PG
Apr 05 2021,133.9050446,PG
Apr 06 2021,133.9541016,PG
Apr 07 2021,134.1896362,PG
Apr 08 2021,134.6999207,PG
Apr 09 2021,133.8265381,PG
Apr 12 2021,134.366272,PG
Apr 13 2021,132.5900421,PG
Apr 14 2021,133.0709076,PG
Apr 15 2021,134.6803131,PG
Apr 16 2021,134.6901245,PG
Apr 19 2021,134.0620575,PG
Apr 20 2021,135.1808014,PG
Apr 21 2021,134.2975922,PG
Apr 22 2021,132.9642792,PG
Apr 23 2021,132.2828217,PG
Apr 26 2021,129.6359711,PG
Apr 27 2021,129.5569611,PG
Apr 28 2021,129.774231,PG
Apr 29 2021,130.8705139,PG
Apr 30 2021,131.7692566,PG
May 03 2021,133.3297119,PG
May 04 2021,132.8753815,PG
May 05 2021,131.8087769,PG
May 06 2021,133.4679718,PG
May 07 2021,133.4778442,PG
May 10 2021,135.9666595,PG
May 11 2021,135.2950897,PG
May 12 2021,133.8630219,PG
May 13 2021,136.0160522,PG
May 14 2021,136.3024597,PG
May 17 2021,136.0259247,PG
May 18 2021,134.6333771,PG
May 19 2021,134.9099121,PG
May 20 2021,136.2925873,PG
May 21 2021,136.2925873,PG
May 24 2021,136.2530823,PG
May 25 2021,136.7172699,PG
May 26 2021,136.4111023,PG
May 27 2021,133.3099518,PG
May 28 2021,133.1815643,PG
Jun 01 2021,131.2359314,PG
Jun 02 2021,131.8087769,PG
Jun 03 2021,134.1692047,PG
Jun 04 2021,134.2679596,PG
Jun 07 2021,134.732132,PG
Jun 08 2021,133.1716766,PG
Jun 09 2021,133.1222992,PG
Jun 10 2021,134.1099243,PG
Jun 11 2021,133.1914368,PG
Jun 14 2021,133.2408295,PG
Jun 15 2021,132.984024,PG
Jun 16 2021,131.1371765,PG
Jun 17 2021,132.3321991,PG
Jun 18 2021,130.3964386,PG
Jun 21 2021,131.423584,PG
Jun 22 2021,131.4729614,PG
Jun 23 2021,131.2853088,PG
Jun 24 2021,131.3742065,PG
Jun 25 2021,133.2507019,PG
Jun 28 2021,133.645752,PG
Jun 29 2021,132.7371368,PG
Jun 30 2021,133.2605591,PG
Jul 01 2021,133.5667267,PG
Jul 02 2021,134.2185669,PG
Jul 06 2021,134.2975769,PG
Jul 07 2021,135.3049622,PG
Jul 08 2021,135.285202,PG
Jul 09 2021,135.3345795,PG
Jul 12 2021,135.443222,PG
Jul 13 2021,135.2753296,PG
Jul 14 2021,136.2728271,PG
Jul 15 2021,137.4382477,PG
Jul 16 2021,138.7715302,PG
Jul 19 2021,138.7024078,PG
Jul 20 2021,137.9616852,PG
Jul 21 2021,137.4777374,PG
Jul 22 2021,136.9510193,PG
Jul 23 2021,138.9287415,PG
Jul 26 2021,139.4157257,PG
Jul 27 2021,139.9822235,PG
Jul 28 2021,137.9050903,PG
Jul 29 2021,138.6206512,PG
Jul 30 2021,141.353714,PG
Aug 02 2021,141.0058746,PG
Aug 03 2021,143.0631104,PG
Aug 04 2021,141.552475,PG
Aug 05 2021,141.6220551,PG
Aug 06 2021,140.5387726,PG
Aug 09 2021,141.3040161,PG
Aug 10 2021,141.3934784,PG
Aug 11 2021,141.7413025,PG
Aug 12 2021,142.0692749,PG
Aug 13 2021,142.7550354,PG
Aug 16 2021,143.7488708,PG
Aug 17 2021,143.9873962,PG
Aug 18 2021,142.4171295,PG
Aug 19 2021,144.0967102,PG
Aug 20 2021,144.1960907,PG
Aug 23 2021,143.4606628,PG
Aug 24 2021,142.2978516,PG
Aug 25 2021,141.7910004,PG
Aug 26 2021,141.5425415,PG
Aug 27 2021,141.4332275,PG
Aug 30 2021,142.0493927,PG
Aug 31 2021,141.5127258,PG
Sep 01 2021,142.9537964,PG
Sep 02 2021,143.0631104,PG
Sep 03 2021,143.1625061,PG
Sep 07 2021,142.625824,PG
Sep 08 2021,143.7091217,PG
Sep 09 2021,143.1028748,PG
Sep 10 2021,143.2420197,PG
Sep 13 2021,144.7824554,PG
Sep 14 2021,144.5339966,PG
Sep 15 2021,144.2259064,PG
