Date,DEXCHUS,Reverse,,Yuan Index Calc,Yuan Index,DEXBZUS,Reverse,,Real Index Calc,Real Index,DEXJPUS,Reverse,,Yen Index Calc,Yen Index,DEXUSUK,Pound Index Calc,Pound Index,DEXUSEU,Euro Index Calc,Euro Index,Olympic Index,,,,
07/01/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.7095,0.369071784,0.369071784,68.16755859,68.16755859,104.93,0.009530163,0.009530163,103.6977032,103.6977032,1.8702,127.4412266,127.4412266,1.3062,148.3306836,148.3306836,136.5579217,136.5579217,,,
10/01/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.6955,0.370988685,0.370988685,68.52161009,68.52161009,104.32,0.00958589,0.00958589,104.3040644,104.3040644,1.8751,127.7751278,127.7751278,1.3109,148.8644106,148.8644106,136.5579217,136.5579217,,,
11/01/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.712,0.368731563,0.368731563,68.10471976,68.10471976,103.42,0.00966931,0.00966931,105.2117579,105.2117579,1.8796,128.0817717,128.0817717,1.3161,149.4549171,149.4549171,136.5579217,136.5579217,,,
12/01/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.6961,0.370906124,0.370906124,68.50636104,68.50636104,102.26,0.009778995,0.009778995,106.4052415,106.4052415,1.8932,129.0085179,129.0085179,1.3281,150.8176243,150.8176243,136.5579217,136.5579217,,,
13/01/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.699,0.370507595,0.370507595,68.43275287,68.43275287,102.55,0.009751341,0.009751341,106.1043393,106.1043393,1.8832,128.3270869,128.3270869,1.3207,149.9772882,149.9772882,136.5579217,136.5579217,,,
14/01/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.704,0.369822485,0.369822485,68.30621302,68.30621302,102.5,0.009756098,0.009756098,106.1560976,106.1560976,1.8695,127.3935264,127.3935264,1.3106,148.8303429,148.8303429,136.5579217,136.5579217,,,
17/01/2005,.,#VALUE!,,#VALUE!,,.,#VALUE!,,#VALUE!,,.,#VALUE!,,#VALUE!,,.,#VALUE!,,.,#VALUE!,,,#VALUE!,,,
18/01/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.713,0.368595651,0.368595651,68.07961666,68.07961666,102.36,0.009769441,0.009769441,106.3012896,106.3012896,1.8693,127.3798978,127.3798978,1.3043,148.1149216,148.1149216,136.5579217,136.5579217,,,
19/01/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.704,0.369822485,0.369822485,68.30621302,68.30621302,102.52,0.009754194,0.009754194,106.1353882,106.1353882,1.8742,127.713799,127.713799,1.3036,148.0354304,148.0354304,136.5579217,136.5579217,,,
20/01/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.7227,0.367282477,0.367282477,67.83707349,67.83707349,103.31,0.009679605,0.009679605,105.3237828,105.3237828,1.872,127.5638842,127.5638842,1.2959,147.1610266,147.1610266,136.5579217,136.5579217,,,
21/01/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.6902,0.371719575,0.371719575,68.65660546,68.65660546,102.85,0.009722897,0.009722897,105.7948469,105.7948469,1.874,127.7001704,127.7001704,1.3049,148.183057,148.183057,136.5579217,136.5579217,,,
24/01/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.6795,0.373203956,0.373203956,68.93077067,68.93077067,102.67,0.009739944,0.009739944,105.9803253,105.9803253,1.8778,127.9591141,127.9591141,1.3041,148.0922099,148.0922099,136.5579217,136.5579217,,,
25/01/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.686,0.372300819,0.372300819,68.76396128,68.76396128,104.16,0.009600614,0.009600614,104.4642857,104.4642857,1.8647,127.0664395,127.0664395,1.2954,147.1042471,147.1042471,136.5579217,136.5579217,,,
26/01/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.6673,0.374910959,0.374910959,69.24605406,69.24605406,102.9,0.009718173,0.009718173,105.7434402,105.7434402,1.8833,128.3339012,128.3339012,1.3081,148.5464456,148.5464456,136.5579217,136.5579217,,,
27/01/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.6635,0.375445842,0.375445842,69.34484701,69.34484701,103.15,0.009694619,0.009694619,105.4871546,105.4871546,1.8866,128.5587734,128.5587734,1.3032,147.9900068,147.9900068,136.5579217,136.5579217,,,
28/01/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.6477,0.377686294,0.377686294,69.75865846,69.75865846,103.45,0.009666506,0.009666506,105.181247,105.181247,1.885,128.4497445,128.4497445,1.3033,148.0013627,148.0013627,136.5579217,136.5579217,,,
31/01/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.6115,0.382921693,0.382921693,70.72563661,70.72563661,103.55,0.00965717,0.00965717,105.0796717,105.0796717,1.885,128.4497445,128.4497445,1.3049,148.183057,148.183057,136.5579217,136.5579217,,,
01/02/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.605,0.383877159,0.383877159,70.90211132,70.90211132,103.93,0.009621861,0.009621861,104.6954681,104.6954681,1.8792,128.0545145,128.0545145,1.3017,147.8196684,147.8196684,136.5579217,136.5579217,,,
02/02/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.6175,0.382043935,0.382043935,70.5635148,70.5635148,104.05,0.009610764,0.009610764,104.5747237,104.5747237,1.8826,128.286201,128.286201,1.3015,147.7969566,147.7969566,136.5579217,136.5579217,,,
03/02/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.6042,0.383995085,0.383995085,70.92389217,70.92389217,104.55,0.009564802,0.009564802,104.0746055,104.0746055,1.8805,128.1431005,128.1431005,1.2959,147.1610266,147.1610266,136.5579217,136.5579217,,,
04/02/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.6,0.384615385,0.384615385,71.03846154,71.03846154,103.7,0.009643202,0.009643202,104.927676,104.927676,1.885,128.4497445,128.4497445,1.2927,146.797638,146.797638,136.5579217,136.5579217,,,
07/02/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.6015,0.384393619,0.384393619,70.99750144,70.99750144,104.68,0.009552923,0.009552923,103.9453573,103.9453573,1.8607,126.7938671,126.7938671,1.2773,145.0488303,145.0488303,136.5579217,136.5579217,,,
08/02/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.631,0.380083618,0.380083618,70.20144432,70.20144432,105.65,0.009465215,0.009465215,102.991008,102.991008,1.857,126.5417376,126.5417376,1.2783,145.1623893,145.1623893,136.5579217,136.5579217,,,
09/02/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.6075,0.383509108,0.383509108,70.83413231,70.83413231,105.84,0.009448224,0.009448224,102.8061224,102.8061224,1.8582,126.6235094,126.6235094,1.2797,145.3213718,145.3213718,136.5579217,136.5579217,,,
10/02/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.611,0.382995021,0.382995021,70.73918039,70.73918039,105.69,0.009461633,0.009461633,102.9520295,102.9520295,1.8708,127.4821124,127.4821124,1.2882,146.2866228,146.2866228,136.5579217,136.5579217,,,
11/02/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.6065,0.383656244,0.383656244,70.86130827,70.86130827,105.75,0.009456265,0.009456265,102.893617,102.893617,1.866,127.1550256,127.1550256,1.2864,146.0822167,146.0822167,136.5579217,136.5579217,,,
14/02/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.582,0.387296669,0.387296669,71.53369481,71.53369481,104.94,0.009529255,0.009529255,103.6878216,103.6878216,1.8917,128.9063032,128.9063032,1.2981,147.4108562,147.4108562,136.5579217,136.5579217,,,
15/02/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.5728,0.388681592,0.388681592,71.78949005,71.78949005,104.47,0.009572126,0.009572126,104.1543027,104.1543027,1.8894,128.7495741,128.7495741,1.2986,147.4676357,147.4676357,136.5579217,136.5579217,,,
16/02/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.591,0.38595137,0.38595137,71.28521806,71.28521806,105.62,0.009467904,0.009467904,103.0202613,103.0202613,1.878,127.9727428,127.9727428,1.2994,147.5584829,147.5584829,136.5579217,136.5579217,,,
17/02/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.564,0.390015601,0.390015601,72.03588144,72.03588144,105.4,0.009487666,0.009487666,103.2352941,103.2352941,1.895,129.1311755,129.1311755,1.3083,148.5691574,148.5691574,136.5579217,136.5579217,,,
18/02/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.566,0.389711613,0.389711613,71.979735,71.979735,105.69,0.009461633,0.009461633,102.9520295,102.9520295,1.8949,129.1243612,129.1243612,1.3075,148.4783102,148.4783102,136.5579217,136.5579217,,,
21/02/2005,.,#VALUE!,,#VALUE!,,.,#VALUE!,,#VALUE!,,.,#VALUE!,,#VALUE!,,.,#VALUE!,,.,#VALUE!,,,#VALUE!,,,
22/02/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.5922,0.385772703,0.385772703,71.25221819,71.25221819,104.15,0.009601536,0.009601536,104.4743159,104.4743159,1.9092,130.0988075,130.0988075,1.323,150.2384738,150.2384738,136.5579217,136.5579217,,,
23/02/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.58,0.387596899,0.387596899,71.58914729,71.58914729,104.96,0.009527439,0.009527439,103.668064,103.668064,1.9066,129.9216354,129.9216354,1.3208,149.9886441,149.9886441,136.5579217,136.5579217,,,
24/02/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.6025,0.384245917,0.384245917,70.97022094,70.97022094,105.41,0.009486766,0.009486766,103.2255004,103.2255004,1.9104,130.1805792,130.1805792,1.3205,149.9545764,149.9545764,136.5579217,136.5579217,,,
25/02/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.6265,0.380734818,0.380734818,70.32172092,70.32172092,105.21,0.0095048,0.0095048,103.421728,103.421728,1.9149,130.4872232,130.4872232,1.3195,149.8410175,149.8410175,136.5579217,136.5579217,,,
28/02/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.5846,0.386907065,0.386907065,71.46173489,71.46173489,104.25,0.009592326,0.009592326,104.3741007,104.3741007,1.9249,131.1686542,131.1686542,1.3274,150.7381331,150.7381331,136.5579217,136.5579217,,,
01/03/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.6103,0.383097728,0.383097728,70.7581504,70.7581504,104.37,0.009581297,0.009581297,104.254096,104.254096,1.9206,130.8756388,130.8756388,1.3189,149.7728821,149.7728821,136.5579217,136.5579217,,,
02/03/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.627,0.380662352,0.380662352,70.30833651,70.30833651,104.71,0.009550186,0.009550186,103.9155764,103.9155764,1.9124,130.3168654,130.3168654,1.3127,149.0688167,149.0688167,136.5579217,136.5579217,,,
03/03/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.698,0.370644922,0.370644922,68.45811712,68.45811712,105.02,0.009521996,0.009521996,103.6088364,103.6088364,1.9098,130.1396934,130.1396934,1.313,149.1028844,149.1028844,136.5579217,136.5579217,,,
04/03/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.6513,0.377173462,0.377173462,69.66393845,69.66393845,104.46,0.009573042,0.009573042,104.1642734,104.1642734,1.9243,131.1277683,131.1277683,1.3244,150.3974563,150.3974563,136.5579217,136.5579217,,,
07/03/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.6539,0.376803949,0.376803949,69.59568936,69.59568936,105.22,0.009503897,0.009503897,103.4118989,103.4118989,1.9159,130.5553663,130.5553663,1.3203,149.9318646,149.9318646,136.5579217,136.5579217,,,
08/03/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.6925,0.371402043,0.371402043,68.59795729,68.59795729,104.51,0.009568462,0.009568462,104.1144388,104.1144388,1.9292,131.4616695,131.4616695,1.3342,151.5103339,151.5103339,136.5579217,136.5579217,,,
09/03/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.7186,0.367836386,0.367836386,67.93938056,67.93938056,103.87,0.009627419,0.009627419,104.7559449,104.7559449,1.9239,131.1005111,131.1005111,1.3384,151.9872814,151.9872814,136.5579217,136.5579217,,,
10/03/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.729,0.366434591,0.366434591,67.68046904,67.68046904,104.15,0.009601536,0.009601536,104.4743159,104.4743159,1.9233,131.0596252,131.0596252,1.3409,152.2711787,152.2711787,136.5579217,136.5579217,,,
11/03/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.6975,0.370713624,0.370713624,68.4708063,68.4708063,103.93,0.009621861,0.009621861,104.6954681,104.6954681,1.9261,131.2504259,131.2504259,1.3465,152.9071088,152.9071088,136.5579217,136.5579217,,,
14/03/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.753,0.363240102,0.363240102,67.09044679,67.09044679,105.01,0.009522903,0.009522903,103.618703,103.618703,1.9116,130.2623509,130.2623509,1.3346,151.5557574,151.5557574,136.5579217,136.5579217,,,
15/03/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.7755,0.360295442,0.360295442,66.54656819,66.54656819,104.54,0.009565716,0.009565716,104.0845609,104.0845609,1.9134,130.3850085,130.3850085,1.3315,151.2037247,151.2037247,136.5579217,136.5579217,,,
16/03/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.744,0.364431487,0.364431487,67.31049563,67.31049563,104.1,0.009606148,0.009606148,104.5244957,104.5244957,1.9264,131.2708688,131.2708688,1.3423,152.4301613,152.4301613,136.5579217,136.5579217,,,
17/03/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.7345,0.365697568,0.365697568,67.54434083,67.54434083,104.57,0.009562972,0.009562972,104.0547002,104.0547002,1.924,131.1073254,131.1073254,1.3373,151.8623666,151.8623666,136.5579217,136.5579217,,,
18/03/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.709,0.369139904,0.369139904,68.18014027,68.18014027,104.7,0.009551098,0.009551098,103.9255014,103.9255014,1.9192,130.7802385,130.7802385,1.3311,151.1583012,151.1583012,136.5579217,136.5579217,,,
21/03/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.722,0.367376929,0.367376929,67.85451874,67.85451874,105.1,0.009514748,0.009514748,103.5299715,103.5299715,1.8974,129.2947189,129.2947189,1.3165,149.5003407,149.5003407,136.5579217,136.5579217,,,
22/03/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.708,0.369276219,0.369276219,68.20531758,68.20531758,104.99,0.009524717,0.009524717,103.6384418,103.6384418,1.8997,129.451448,129.451448,1.321,150.0113559,150.0113559,136.5579217,136.5579217,,,
23/03/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.7455,0.36423238,0.36423238,67.27372063,67.27372063,105.76,0.009455371,0.009455371,102.883888,102.883888,1.8712,127.5093697,127.5093697,1.3005,147.6833977,147.6833977,136.5579217,136.5579217,,,
24/03/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.7415,0.364763815,0.364763815,67.37187671,67.37187671,106.26,0.009410879,0.009410879,102.3997741,102.3997741,1.8709,127.4889267,127.4889267,1.2957,147.1383148,147.1383148,136.5579217,136.5579217,,,
25/03/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.7385,0.365163411,0.365163411,67.44568194,67.44568194,106.32,0.009405568,0.009405568,102.3419865,102.3419865,1.8684,127.318569,127.318569,1.2954,147.1042471,147.1042471,136.5579217,136.5579217,,,
28/03/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.7439,0.364444768,0.364444768,67.31294872,67.31294872,107.22,0.009326618,0.009326618,101.4829323,101.4829323,1.8657,127.1345826,127.1345826,1.2877,146.2298433,146.2298433,136.5579217,136.5579217,,,
29/03/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.7053,0.369644771,0.369644771,68.27338927,68.27338927,107.49,0.009303191,0.009303191,101.2280212,101.2280212,1.8752,127.7819421,127.7819421,1.2913,146.6386555,146.6386555,136.5579217,136.5579217,,,
30/03/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.6755,0.373761914,0.373761914,69.03382545,69.03382545,107.33,0.00931706,0.00931706,101.3789248,101.3789248,1.8816,128.2180579,128.2180579,1.2944,146.9906882,146.9906882,136.5579217,136.5579217,,,
31/03/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.666,0.375093773,0.375093773,69.27981995,69.27981995,107.22,0.009326618,0.009326618,101.4829323,101.4829323,1.8888,128.7086882,128.7086882,1.2969,147.2745855,147.2745855,136.5579217,136.5579217,,,
01/04/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.6572,0.376335993,0.376335993,69.50925787,69.50925787,107.57,0.009296272,0.009296272,101.1527378,101.1527378,1.8789,128.0340716,128.0340716,1.2896,146.4456053,146.4456053,136.5579217,136.5579217,,,
04/04/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.657,0.376364321,0.376364321,69.51449003,69.51449003,108.28,0.009235316,0.009235316,100.4894717,100.4894717,1.8733,127.6524702,127.6524702,1.2838,145.7869634,145.7869634,136.5579217,136.5579217,,,
05/04/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.6248,0.380981408,0.380981408,70.36726608,70.36726608,108.43,0.00922254,0.00922254,100.3504565,100.3504565,1.8773,127.9250426,127.9250426,1.2842,145.832387,145.832387,136.5579217,136.5579217,,,
06/04/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.6023,0.384275449,0.384275449,70.97567536,70.97567536,108.67,0.009202172,0.009202172,100.1288304,100.1288304,1.8787,128.0204429,128.0204429,1.2868,146.1276402,146.1276402,136.5579217,136.5579217,,,
07/04/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.595,0.385356455,0.385356455,71.17533719,71.17533719,108.44,0.009221689,0.009221689,100.3412025,100.3412025,1.8768,127.890971,127.890971,1.2906,146.5591642,146.5591642,136.5579217,136.5579217,,,
08/04/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.591,0.38595137,0.38595137,71.28521806,71.28521806,108.26,0.009237022,0.009237022,100.5080362,100.5080362,1.8824,128.2725724,128.2725724,1.2912,146.6272996,146.6272996,136.5579217,136.5579217,,,
11/04/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.5753,0.388304275,0.388304275,71.71979963,71.71979963,107.79,0.009277298,0.009277298,100.9462844,100.9462844,1.8908,128.8449744,128.8449744,1.2972,147.3086532,147.3086532,136.5579217,136.5579217,,,
12/04/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.598,0.38491147,0.38491147,71.09314858,71.09314858,108.26,0.009237022,0.009237022,100.5080362,100.5080362,1.8842,128.39523,128.39523,1.2873,146.1844197,146.1844197,136.5579217,136.5579217,,,
13/04/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.555,0.391389432,0.391389432,72.28962818,72.28962818,107.32,0.009317928,0.009317928,101.3883712,101.3883712,1.893,128.9948893,128.9948893,1.2918,146.6954349,146.6954349,136.5579217,136.5579217,,,
14/04/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.571,0.388953715,0.388953715,71.83975107,71.83975107,108.18,0.009243853,0.009243853,100.5823627,100.5823627,1.8806,128.1499148,128.1499148,1.2819,145.5712015,145.5712015,136.5579217,136.5579217,,,
15/04/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.5875,0.38647343,0.38647343,71.38164251,71.38164251,107.65,0.009289364,0.009289364,101.0775662,101.0775662,1.893,128.9948893,128.9948893,1.2928,146.8089939,146.8089939,136.5579217,136.5579217,,,
18/04/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.619,0.381825124,0.381825124,70.52310042,70.52310042,107.39,0.009311854,0.009311854,101.3222833,101.3222833,1.9052,129.8262351,129.8262351,1.3037,148.0467863,148.0467863,136.5579217,136.5579217,,,
19/04/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.584,0.386996904,0.386996904,71.47832817,71.47832817,107.02,0.009344048,0.009344048,101.6725846,101.6725846,1.9165,130.5962521,130.5962521,1.3034,148.0127186,148.0127186,136.5579217,136.5579217,,,
20/04/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.56,0.390625,0.390625,72.1484375,72.1484375,106.82,0.009361543,0.009361543,101.862947,101.862947,1.9197,130.8143101,130.8143101,1.308,148.5350897,148.5350897,136.5579217,136.5579217,,,
21/04/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.5485,0.392387679,0.392387679,72.47400432,72.47400432,106.85,0.009358914,0.009358914,101.8343472,101.8343472,1.9104,130.1805792,130.1805792,1.3093,148.6827163,148.6827163,136.5579217,136.5579217,,,
22/04/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.5339,0.394648565,0.394648565,72.89159004,72.89159004,105.85,0.009447331,0.009447331,102.79641,102.79641,1.9151,130.5008518,130.5008518,1.3068,148.398819,148.398819,136.5579217,136.5579217,,,
25/04/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.526,0.395882819,0.395882819,73.11955661,73.11955661,105.67,0.009463424,0.009463424,102.9715151,102.9715151,1.9117,130.2691652,130.2691652,1.2984,147.4449239,147.4449239,136.5579217,136.5579217,,,
26/04/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.542,0.393391031,0.393391031,72.65932337,72.65932337,106.03,0.009431293,0.009431293,102.6218995,102.6218995,1.904,129.7444634,129.7444634,1.2964,147.217806,147.217806,136.5579217,136.5579217,,,
27/04/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.5135,0.397851601,0.397851601,73.48319077,73.48319077,105.98,0.009435743,0.009435743,102.6703152,102.6703152,1.9047,129.7921635,129.7921635,1.2938,146.9225528,146.9225528,136.5579217,136.5579217,,,
28/04/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.523,0.396353547,0.396353547,73.2065002,73.2065002,105.97,0.009436633,0.009436633,102.6800038,102.6800038,1.9097,130.132879,130.132879,1.2916,146.6727231,146.6727231,136.5579217,136.5579217,,,
29/04/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.533,0.394788788,0.394788788,72.91748914,72.91748914,104.64,0.009556575,0.009556575,103.9850917,103.9850917,1.9122,130.3032368,130.3032368,1.2919,146.7067908,146.7067908,136.5579217,136.5579217,,,
02/05/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.5147,0.397661749,0.397661749,73.44812502,73.44812502,105.07,0.009517465,0.009517465,103.5595317,103.5595317,1.8959,129.1925043,129.1925043,1.2857,146.0027254,146.0027254,136.5579217,136.5579217,,,
03/05/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.502,0.399680256,0.399680256,73.82094325,73.82094325,105.16,0.009509319,0.009509319,103.4709015,103.4709015,1.891,128.8586031,128.8586031,1.2889,146.366114,146.366114,136.5579217,136.5579217,,,
04/05/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.475,0.404040404,0.404040404,74.62626263,74.62626263,104.77,0.009544717,0.009544717,103.8560657,103.8560657,1.9,129.471891,129.471891,1.2936,146.899841,146.899841,136.5579217,136.5579217,,,
05/05/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.47,0.4048583,0.4048583,74.77732794,74.77732794,104.41,0.009577627,0.009577627,104.2141557,104.2141557,1.9048,129.7989779,129.7989779,1.2936,146.899841,146.899841,136.5579217,136.5579217,,,
06/05/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.4668,0.405383493,0.405383493,74.87433112,74.87433112,104.93,0.009530163,0.009530163,103.6977032,103.6977032,1.892,128.9267462,128.9267462,1.2832,145.7188281,145.7188281,136.5579217,136.5579217,,,
09/05/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.4528,0.407697326,0.407697326,75.30169602,75.30169602,105.54,0.009475081,0.009475081,103.0983513,103.0983513,1.8836,128.3543441,128.3543441,1.2839,145.7983193,145.7983193,136.5579217,136.5579217,,,
10/05/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.4742,0.404171045,0.404171045,74.65039205,74.65039205,105.53,0.009475978,0.009475978,103.1081209,103.1081209,1.8828,128.2998296,128.2998296,1.2877,146.2298433,146.2298433,136.5579217,136.5579217,,,
11/05/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.48,0.403225806,0.403225806,74.47580645,74.47580645,105.74,0.009457159,0.009457159,102.9033478,102.9033478,1.8735,127.6660988,127.6660988,1.2803,145.3895072,145.3895072,136.5579217,136.5579217,,,
12/05/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.461,0.406338887,0.406338887,75.05079236,75.05079236,106.68,0.009373828,0.009373828,101.9966254,101.9966254,1.865,127.0868825,127.0868825,1.2706,144.2879855,144.2879855,136.5579217,136.5579217,,,
13/05/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.463,0.406008932,0.406008932,74.98984978,74.98984978,107.14,0.009333582,0.009333582,101.5587082,101.5587082,1.853,126.2691652,126.2691652,1.2645,143.5952759,143.5952759,136.5579217,136.5579217,,,
16/05/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.478,0.403551251,0.403551251,74.53591606,74.53591606,107.02,0.009344048,0.009344048,101.6725846,101.6725846,1.8368,125.165247,125.165247,1.263,143.4249375,143.4249375,136.5579217,136.5579217,,,
17/05/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.4775,0.403632694,0.403632694,74.55095863,74.55095863,107.15,0.009332711,0.009332711,101.5492301,101.5492301,1.8401,125.3901193,125.3901193,1.2644,143.5839201,143.5839201,136.5579217,136.5579217,,,
18/05/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.4625,0.406091371,0.406091371,75.00507614,75.00507614,107.05,0.009341429,0.009341429,101.6440915,101.6440915,1.8382,125.2606474,125.2606474,1.266,143.7656144,143.7656144,136.5579217,136.5579217,,,
19/05/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.4455,0.408914332,0.408914332,75.5264772,75.5264772,107.43,0.009308387,0.009308387,101.2845574,101.2845574,1.8367,125.1584327,125.1584327,1.2628,143.4022258,143.4022258,136.5579217,136.5579217,,,
20/05/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.4525,0.407747197,0.407747197,75.31090724,75.31090724,108.17,0.009244707,0.009244707,100.5916613,100.5916613,1.8246,124.3339012,124.3339012,1.2553,142.5505337,142.5505337,136.5579217,136.5579217,,,
23/05/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.43,0.411522634,0.411522634,76.00823045,76.00823045,107.72,0.009283327,0.009283327,101.0118827,101.0118827,1.8288,124.6201022,124.6201022,1.2575,142.8003634,142.8003634,136.5579217,136.5579217,,,
24/05/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.4339,0.410863224,0.410863224,75.8864374,75.8864374,107.46,0.009305788,0.009305788,101.2562814,101.2562814,1.8288,124.6201022,124.6201022,1.2588,142.94799,142.94799,136.5579217,136.5579217,,,
25/05/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.4075,0.41536864,0.41536864,76.71858775,76.71858775,107.73,0.009282465,0.009282465,101.0025063,101.0025063,1.8312,124.7836457,124.7836457,1.2602,143.1069725,143.1069725,136.5579217,136.5579217,,,
26/05/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.409,0.415110004,0.415110004,76.67081777,76.67081777,107.95,0.009263548,0.009263548,100.7966651,100.7966651,1.8205,124.0545145,124.0545145,1.2517,142.1417216,142.1417216,136.5579217,136.5579217,,,
27/05/2005,8.2765,0.1208,0.1208,100.030206,100.030206,2.396,0.41736227,0.41736227,77.08681135,77.08681135,107.88,0.009269559,0.009269559,100.862069,100.862069,1.8227,124.2044293,124.2044293,1.2568,142.7208721,142.7208721,136.5579217,136.5579217,,,
30/05/2005,.,#VALUE!,,#VALUE!,,.,#VALUE!,,#VALUE!,,.,#VALUE!,,#VALUE!,,.,#VALUE!,,.,#VALUE!,,,#VALUE!,,,
