Date,Index,Value
26/12/2001,Euro,99.68203498
27/12/2001,Euro,100.4201681
28/12/2001,Euro,100.1816943
31/12/2001,Euro,101.0788099
02/01/2002,Euro,102.5550761
03/01/2002,Euro,102.1121962
04/01/2002,Euro,101.5898251
07/01/2002,Euro,101.4194867
08/01/2002,Euro,101.3513514
09/01/2002,Euro,100.8630479
10/01/2002,Euro,101.3513514
11/01/2002,Euro,101.1242335
14/01/2002,Euro,101.4649103
15/01/2002,Euro,101.2150806
16/01/2002,Euro,100.317965
17/01/2002,Euro,99.93186464
18/01/2002,Euro,100.431524
22/01/2002,Euro,100.3633886
23/01/2002,Euro,100.3406768
24/01/2002,Euro,99.72745855
25/01/2002,Euro,98.28526005
28/01/2002,Euro,97.71746536
29/01/2002,Euro,98.14898933
30/01/2002,Euro,98.20576879
31/01/2002,Euro,97.59255053
01/02/2002,Euro,97.80831251
04/02/2002,Euro,98.62593686
05/02/2002,Euro,98.47831024
06/02/2002,Euro,98.71678401
07/02/2002,Euro,98.68271633
08/02/2002,Euro,99.1028844
11/02/2002,Euro,99.68203498
12/02/2002,Euro,99.56847604
13/02/2002,Euro,99.13695208
14/02/2002,Euro,98.94390189
15/02/2002,Euro,99.13695208
19/02/2002,Euro,99.52305246
20/02/2002,Euro,98.85305474
21/02/2002,Euro,98.93254599
22/02/2002,Euro,99.44356121
25/02/2002,Euro,98.94390189
26/02/2002,Euro,98.59186918
27/02/2002,Euro,98.13763343
28/02/2002,Euro,98.31932773
01/03/2002,Euro,98.25119237
04/03/2002,Euro,98.85305474
05/03/2002,Euro,98.78491937
06/03/2002,Euro,99.61389961
07/03/2002,Euro,99.87508517
08/03/2002,Euro,99.38678174
11/03/2002,Euro,99.56847604
12/03/2002,Euro,99.466273
13/03/2002,Euro,99.59118783
14/03/2002,Euro,100.1135589
15/03/2002,Euro,100.1930502
18/03/2002,Euro,100.2271179
19/03/2002,Euro,99.98864411
20/03/2002,Euro,100.3406768
21/03/2002,Euro,100.3406768
22/03/2002,Euro,99.82966159
25/03/2002,Euro,99.56847604
26/03/2002,Euro,99.55712015
27/03/2002,Euro,99.0915285
28/03/2002,Euro,98.9211901
29/03/2002,Euro,98.98932546
01/04/2002,Euro,100
02/04/2002,Euro,99.72745855
03/04/2002,Euro,99.97728821
04/04/2002,Euro,99.69339087
05/04/2002,Euro,99.98864411
08/04/2002,Euro,99.36406995
09/04/2002,Euro,99.85237338
10/04/2002,Euro,99.86372928
11/04/2002,Euro,100.2611856
12/04/2002,Euro,99.84101749
15/04/2002,Euro,99.95457643
16/04/2002,Euro,100.2725414
17/04/2002,Euro,100.8971156
18/04/2002,Euro,101.0447422
19/04/2002,Euro,100.9879628
22/04/2002,Euro,100.8062685
23/04/2002,Euro,101.0333863
24/04/2002,Euro,101.2377924
25/04/2002,Euro,101.9532137
26/04/2002,Euro,101.9759255
29/04/2002,Euro,102.5210084
30/04/2002,Euro,102.2257552
01/05/2002,Euro,102.9071088
02/05/2002,Euro,102.566432
03/05/2002,Euro,103.7133772
06/05/2002,Euro,104.0881217
07/05/2002,Euro,103.8837156
08/05/2002,Euro,102.6572791
09/05/2002,Euro,103.202362
10/05/2002,Euro,103.520327
13/05/2002,Euro,103.418124
14/05/2002,Euro,102.452873
15/05/2002,Euro,103.0433795
16/05/2002,Euro,103.3954122
17/05/2002,Euro,104.5423575
20/05/2002,Euro,104.6218487
21/05/2002,Euro,104.3720191
22/05/2002,Euro,105.2123552
23/05/2002,Euro,104.8489666
24/05/2002,Euro,104.70134
28/05/2002,Euro,105.4394731
29/05/2002,Euro,105.7574381
30/05/2002,Euro,106.4387917
