Date,Index,Value
01/08/2013,Yuan,150.0908471
01/09/2013,Yuan,135.2689367
01/10/2013,Yuan,153.6906655
01/11/2013,Yuan,153.1682943
01/12/2013,Yuan,135.8839267
01/01/2014,Yuan,136.8339283
01/02/2014,Yuan,136.6171617
01/03/2014,Yuan,134.7054995
01/04/2014,Yuan,156.7567568
01/05/2014,Yuan,157.4721781
01/06/2014,Yuan,132.5254918
01/07/2014,Yuan,155.3599818
01/08/2014,Yuan,152.5777879
01/09/2014,Yuan,134.6616786
01/10/2014,Yuan,143.2886668
01/11/2014,Yuan,135.3264245
01/12/2014,Yuan,141.8351124
01/01/2015,Yuan,133.4332592
01/02/2015,Yuan,132.2650733
01/03/2015,Yuan,131.9993622
01/04/2015,Yuan,122.2802635
01/05/2015,Yuan,127.1178742
01/06/2015,Yuan,123.926868
01/07/2015,Yuan,125.8687259
01/08/2015,Yuan,133.3451447
01/09/2015,Yuan,127.9014308
01/10/2015,Yuan,127.1860095
01/11/2015,Yuan,131.0383033
01/12/2015,Yuan,120.5995912
01/01/2016,Yuan,126.710337
01/02/2016,Yuan,123.6429707
01/03/2016,Yuan,123.1773791
01/04/2016,Yuan,129.2868499
01/05/2016,Yuan,127.8847045
01/06/2016,Yuan,126.7885533
01/07/2016,Yuan,126.5614354
01/08/2016,Yuan,126.9134681
01/09/2016,Yuan,127.1178742
01/10/2016,Yuan,124.1508585
01/11/2016,Yuan,125.3917783
01/12/2016,Yuan,120.7585737
01/01/2017,Yuan,118.9938915
01/02/2017,Yuan,122.1667045
01/03/2017,Yuan,119.9636611
01/04/2017,Yuan,120.2783589
01/05/2017,Yuan,123.9155122
01/06/2017,Yuan,127.3449921
01/07/2017,Yuan,121.7786538
01/08/2017,Yuan,133.9881899
01/09/2017,Yuan,134.8853055
01/10/2017,Yuan,124.4344912
01/11/2017,Yuan,131.9327731
01/12/2017,Yuan,135.2486941
01/01/2018,Yuan,127.5458327
01/02/2018,Yuan,141.7442653
01/03/2018,Yuan,138.7235975
01/04/2018,Yuan,131.8627061
01/05/2018,Yuan,136.2707245
01/06/2018,Yuan,132.6254826
01/07/2018,Yuan,124.2496098
01/08/2018,Yuan,132.477856
01/09/2018,Yuan,120.9902524
01/10/2018,Yuan,131.3536225
01/11/2018,Yuan,129.4117647
01/12/2018,Yuan,120.3378005
01/01/2019,Yuan,120.6904092
01/02/2019,Yuan,130.2975244
01/03/2019,Yuan,129.1846468
01/04/2019,Yuan,127.2995685
01/05/2019,Yuan,127.7083806
01/06/2019,Yuan,119.9368372
01/07/2019,Yuan,128.4010902
01/08/2019,Yuan,125.6188962
01/09/2019,Yuan,115.3288942
01/10/2019,Yuan,124.14263
01/11/2019,Yuan,126.8339768
01/12/2019,Yuan,117.6328502
01/01/2020,Yuan,118.8794118
01/02/2020,Yuan,117.9210346
01/03/2020,Yuan,118.9596954
01/04/2020,Yuan,124.1653418
01/05/2020,Yuan,124.892119
01/06/2020,Yuan,126.3116057
01/07/2020,Yuan,127.8560073
01/08/2020,Yuan,118.6120145
01/09/2020,Yuan,135.6915739
01/10/2020,Yuan,133.4544629
01/11/2020,Yuan,123.7537183
01/12/2020,Yuan,136.7136044
01/01/2021,Yuan,128.1559109
01/02/2021,Yuan,137.0656371
01/03/2021,Yuan,136.8839428
01/04/2021,Yuan,133.6815807
01/05/2021,Yuan,127.8629786
01/06/2021,Yuan,139.0074949
01/07/2021,Yuan,134.6468317
01/08/2021,Yuan,128.1182297
01/10/2000,Pound,100
01/11/2000,Pound,97.4789916
01/12/2000,Pound,99.53440836
01/01/2001,Pound,102.0579216
01/02/2001,Pound,106.5637066
01/03/2001,Pound,105.5076084
01/04/2001,Pound,96.76320273
01/05/2001,Pound,101.4876221
01/06/2001,Pound,95.98001363
01/07/2001,Pound,96.5451448
01/08/2001,Pound,99.85237338
01/09/2001,Pound,98.42589438
01/10/2001,Pound,104.0086305
01/11/2001,Pound,102.7027027
01/12/2001,Pound,96.879046
01/01/2002,Pound,98.47359455
01/02/2002,Pound,97.80831251
01/03/2002,Pound,98.25119237
01/04/2002,Pound,100
01/05/2002,Pound,102.9071088
01/06/2002,Pound,99.63884157
01/07/2002,Pound,112.3438565
01/08/2002,Pound,111.7760618
01/09/2002,Pound,106.4735945
01/10/2002,Pound,111.9577561
01/11/2002,Pound,113.2296162
01/12/2002,Pound,105.9965928
01/01/2003,Pound,108.8586031
01/02/2003,Pound,111.7887564
01/03/2003,Pound,107.3594549
01/04/2003,Pound,123.824665
01/05/2003,Pound,127.6175335
01/06/2003,Pound,111.5638842
01/07/2003,Pound,131.5012491
01/08/2003,Pound,127.776516
01/09/2003,Pound,107.2572402
01/10/2003,Pound,132.9548035
01/11/2003,Pound,114.3850085
01/12/2003,Pound,135.7710652
01/01/2004,Pound,121.9897785
01/02/2004,Pound,123.8977853
01/03/2004,Pound,141.1651147
01/04/2004,Pound,140.3361345
01/05/2004,Pound,120.7495741
01/06/2004,Pound,138.6554622
01/07/2004,Pound,138.0649557
01/08/2004,Pound,124.5178876
01/09/2004,Pound,138.3034295
01/10/2004,Pound,140.813082
01/11/2004,Pound,144.6854417
01/12/2004,Pound,151.1242335
01/01/2005,Pound,129.867121
01/02/2005,Pound,147.8196684
01/03/2005,Pound,149.7728821
01/04/2005,Pound,146.4456053
01/05/2005,Pound,129.1925043
01/06/2005,Pound,138.9052918
01/07/2005,Pound,135.7824211
01/08/2005,Pound,138.4851238
01/09/2005,Pound,141.346809
01/10/2005,Pound,119.6456559
01/11/2005,Pound,136.2480127
01/12/2005,Pound,132.8866682
01/01/2006,Pound,118.5962521
01/02/2006,Pound,137.3154667
01/03/2006,Pound,135.1237792
01/04/2006,Pound,118.4940375
01/05/2006,Pound,143.163752
01/06/2006,Pound,145.6279809
01/07/2006,Pound,125.451448
01/08/2006,Pound,145.1056098
01/09/2006,Pound,145.730184
01/10/2006,Pound,128.5247019
01/11/2006,Pound,145.0261186
01/12/2006,Pound,151.2150806
01/01/2007,Pound,134.4872232
01/02/2007,Pound,147.865092
01/03/2007,Pound,149.5911878
01/04/2007,Pound,134.8279387
01/05/2007,Pound,154.4401544
01/06/2007,Pound,152.6232114
01/07/2007,Pound,137.3833049
01/08/2007,Pound,155.3713377
01/09/2007,Pound,137.4105622
01/10/2007,Pound,161.5830116
01/11/2007,Pound,163.9223257
01/12/2007,Pound,140.770017
01/01/2008,Pound,135.0868825
01/02/2008,Pound,168.6463775
01/03/2008,Pound,135.2640545
01/04/2008,Pound,177.3222803
01/05/2008,Pound,175.539405
01/06/2008,Pound,134.0102215
